step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
258,2024-04-01,2,1000,0,3505.030029296875,0,1000.0,[-1.35],0,0
259,2024-04-02,2,1000,0,3277.234619140625,0,1000.0,[-1.35],0,0
260,2024-04-03,2,1000,0,3311.44189453125,0,1000.0,[-1.35],0,0
261,2024-04-04,2,1000,0,3330.04052734375,0,1000.0,[-1.35],0,0
262,2024-04-05,2,1000,0,3318.88525390625,0,1000.0,[-1.35],0,0
263,2024-04-06,2,1000,0,3354.183837890625,0,1000.0,[-1.35],0,0
264,2024-04-07,2,1000,0,3453.49462890625,0,1000.0,[-1.35],0,0
265,2024-04-08,2,1000,0,3695.292724609375,0,1000.0,[-1.35],0,0
266,2024-04-09,2,1000,0,3505.163330078125,0,1000.0,[-1.35],0,0
267,2024-04-10,2,1000,0,3543.737060546875,0,1000.0,[-1.35],0,0
268,2024-04-11,2,1000,0,3505.247802734375,0,1000.0,[-1.35],0,0
269,2024-04-12,2,1000,0,3243.034912109375,0,1000.0,[-1.35],0,0
270,2024-04-13,2,1000,0,3004.900390625,0,1000.0,[-1.35],0,0
271,2024-04-14,2,1000,0,3156.94189453125,0,1000.0,[-1.35],0,0
272,2024-04-15,2,1000,0,3101.600341796875,0,1000.0,[-1.35],0,0
273,2024-04-16,2,1000,0,3084.920166015625,0,1000.0,[-1.35],0,0
274,2024-04-17,2,1000,0,2984.7275390625,0,1000.0,[-1.35],0,0
275,2024-04-18,2,1000,0,3066.027587890625,0,1000.0,[-1.35],0,0
276,2024-04-19,2,1000,0,3059.278564453125,0,1000.0,[-1.35],0,0
277,2024-04-20,2,1000,0,3157.627197265625,0,1000.0,[-1.35],0,0
278,2024-04-21,2,1000,0,3147.28857421875,0,1000.0,[-1.35],0,0
279,2024-04-22,2,1000,0,3201.652099609375,0,1000.0,[-1.35],0,0
280,2024-04-23,2,1000,0,3219.91162109375,0,1000.0,[-1.35],0,0
281,2024-04-24,2,1000,0,3139.80517578125,0,1000.0,[-1.35],0,0
282,2024-04-25,2,1000,0,3156.509521484375,0,1000.0,[-1.35],0,0
283,2024-04-26,2,1000,0,3130.164794921875,0,1000.0,[-1.35],0,0
284,2024-04-27,2,1000,0,3252.168212890625,0,1000.0,[-1.35],0,0
285,2024-04-28,2,1000,0,3262.774658203125,0,1000.0,[-1.35],0,0
286,2024-04-29,2,1000,0,3215.428955078125,0,1000.0,[-1.35],0,0
287,2024-04-30,2,1000,0,3012.286865234375,0,1000.0,[-1.35],0,0
288,2024-05-01,2,1000,0,2969.78466796875,0,1000.0,[-1.35],0,0
289,2024-05-02,2,1000,0,2988.16845703125,0,1000.0,[-1.35],0,0
290,2024-05-03,1,1000,0,3103.5419921875,0,1000.0,[-1.25],0,0
291,2024-05-04,0,1000,0,3117.576416015625,0,1000.0,[-1.05],0,0
292,2024-05-05,2,1000,0,3137.2490234375,0,1000.0,[-1.35],0,0
293,2024-05-06,2,1000,0,3062.728759765625,0,1000.0,[-1.35],0,0
294,2024-05-07,2,1000,0,3006.5771484375,0,1000.0,[-1.35],0,0
295,2024-05-08,2,1000,0,2973.6572265625,0,1000.0,[-1.35],0,0
296,2024-05-09,2,1000,0,3036.0205078125,0,1000.0,[-1.35],0,0
297,2024-05-10,2,1000,0,2909.791259765625,0,1000.0,[-1.35],0,0
298,2024-05-11,2,1000,0,2911.60205078125,0,1000.0,[-1.35],0,0
299,2024-05-12,2,1000,0,2928.701904296875,0,1000.0,[-1.35],0,0
300,2024-05-13,2,1000,0,2949.359619140625,0,1000.0,[-1.35],0,0
301,2024-05-14,2,1000,0,2881.157958984375,0,1000.0,[-1.35],0,0
302,2024-05-15,2,1000,0,3037.056640625,0,1000.0,[-1.35],0,0
303,2024-05-16,2,1000,0,2945.131103515625,0,1000.0,[-1.35],0,0
304,2024-05-17,2,1000,0,3094.11865234375,0,1000.0,[-1.35],0,0
305,2024-05-18,2,1000,0,3122.948974609375,0,1000.0,[-1.35],0,0
306,2024-05-19,2,1000,0,3071.843017578125,0,1000.0,[-1.35],0,0
307,2024-05-20,2,1000,0,3663.85546875,0,1000.0,[-1.35],0,0
308,2024-05-21,2,1000,0,3789.312744140625,0,1000.0,[-1.35],0,0
309,2024-05-22,2,1000,0,3737.2177734375,0,1000.0,[-1.35],0,0
310,2024-05-23,2,1000,0,3776.92724609375,0,1000.0,[-1.35],0,0
311,2024-05-24,2,1000,0,3726.9345703125,0,1000.0,[-1.35],0,0
312,2024-05-25,2,1000,0,3749.236572265625,0,1000.0,[-1.35],0,0
313,2024-05-26,2,1000,0,3825.8974609375,0,1000.0,[-1.35],0,0
314,2024-05-27,2,1000,0,3892.0068359375,0,1000.0,[-1.35],0,0
315,2024-05-28,2,1000,0,3840.25634765625,0,1000.0,[-1.35],0,0
316,2024-05-29,2,1000,0,3763.196533203125,0,1000.0,[-1.35],0,0
317,2024-05-30,2,1000,0,3746.849609375,0,1000.0,[-1.35],0,0
318,2024-05-31,2,1000,0,3760.026611328125,0,1000.0,[-1.35],0,0
319,2024-06-01,2,1000,0,3813.198974609375,0,1000.0,[-1.35],0,0
320,2024-06-02,2,1000,0,3780.89599609375,0,1000.0,[-1.35],0,0
