Step,Net_Worth
5270,36370.23436271713
5271,36136.5384875906
5272,35873.56806635177
5273,35201.685554422496
5274,36019.65149415497
5275,36311.83281489927
5276,36603.921558760914
5277,36516.323576575494
5278,37597.17893277446
5279,38137.60805738775
5280,37115.1600350618
5281,36487.037458352854
5282,35829.80813113144
5283,35420.826607778996
5284,34719.66087065467
5285,35230.89066787281
5286,33609.60329403297
5287,34997.189006691115
5288,35450.020149118965
5289,35026.39990619658
5290,34602.84909593619
5291,34339.884460752524
5292,33083.737670272465
5293,32820.83668169564
5294,35596.097790866996
5295,35333.13604871091
5296,34062.42865040566
5297,34967.99546535113
5298,37407.251671951024
5299,36925.3108859831
5300,36823.06550514499
5301,36530.86971926278
5302,36136.5384875906
5303,34266.92230510947
5304,35523.06041650677
5305,36779.20720698683
5306,35274.73739392064
5307,35026.39990619658
5308,35026.39990619658
5309,35347.7834473636
5310,34033.15121126577
5311,33463.51986622977
5312,33273.6678241235
5313,33185.980158082995
5314,32368.008432295366
5315,31257.95374870125
5316,31374.759737364562
5317,29884.91996478556
5318,29344.48216108953
5319,28541.172299092494
5320,29359.135345797386
5321,30001.798279138446
5322,29432.088822357702
5323,25006.338118923784
5324,24991.765938988254
5325,24611.992422113693
5326,25225.470493197532
5327,25035.531660263754
5328,24173.79710622819
5329,24918.725671600445
5330,25882.777932163695
5331,24918.725671600445
5332,24743.41977218145
5333,25634.443337467223
5334,27372.614811715113
5335,26306.32006334134
5336,25605.244010072085
5337,25298.504974530166
5338,26729.934520208553
5339,25576.036003594192
5340,26627.697818453198
5341,26087.27737292267
5342,22829.966989249024
5343,21895.20663296357
5344,21851.35701388816
5345,21792.95257304271
5346,21135.637901507587
5347,22201.941328964112
5348,20974.98807982403
5349,20945.704854628977
5350,21938.959335614953
5351,22537.879691901173
5352,22289.542204177116
5353,21617.659692247842
5354,21106.431341543484
5355,20434.47939695222
5356,21529.9792587763
5357,21953.608180781433
5358,22347.95098456394
5359,21909.761454733605
5360,21895.20663296357
5361,21310.91921019213
5362,22158.096049430078
5363,22800.774894422837
5364,23092.85640571552
5365,23341.19678646716
5366,23238.95140562905
5367,23545.690441170962
5368,23326.64485772471
5369,22976.060542648753
5370,22683.88211493204
5371,21690.705745690808
5372,21471.573371417064
5373,21471.573371417064
5374,21544.623764401407
5375,20522.162723451343
5376,21150.199955846583
5377,20712.010426016248
5378,21004.191746760545
5379,20989.55158067681
5380,20931.14569331758
5381,20872.741252472133
5382,20653.60743168459
5383,20697.452711218626
5384,21179.48173452783
5385,21617.659692247842
5386,21938.959335614953
5387,21296.28627667735
5388,21719.907966113533
5389,21690.705745690808
5390,21383.96671014889
5391,21807.5160738955
5392,21471.573371417064
5393,21500.77703835358
5394,21179.48173452783
5395,21194.040895839244
5396,20697.452711218626
5397,20887.303306811114
5398,20492.95905651483
5399,20113.184093126474
5400,19981.730705810474
5401,19850.2903371186
5402,20609.772277747088
5403,21194.040895839244
5404,21573.82453831034
5405,22143.447204263597
5406,21267.084056254625
5407,20609.772277747088
5408,20945.704854628977
5409,21267.084056254625
5410,21471.573371417064
5411,21734.46568091115
5412,21456.93754487471
5413,22523.23807930364
5414,22800.774894422837
5415,22552.443192753948
5416,23341.19678646716
5417,23472.64872726937
5418,23896.266077164164
5419,24670.40264901431
5420,24685.026903446338
5421,25152.42154672698
5422,23370.406239458836
5423,23136.700238735768
5424,22143.447204263597
5425,22844.61149487413
5426,22771.563994917367
5427,23808.58998323401
5428,23297.354399960706
5429,22859.16920967175
5430,22304.17803071948
5431,22683.88211493204
5432,23881.631697135603
5433,23385.0420660012
5434,23326.64485772471
5435,22508.667345881902
5436,22961.41603702365
5437,22640.119286684112
5438,22172.655210741475
5439,22143.447204263597
5440,21865.914728685773
5441,21369.32654406516
5442,21836.715401290636
5443,21544.623764401407
5444,22318.741531572254
5445,22625.473334545215
5446,22187.299716366593
5447,21603.023865705476
5448,21690.705745690808
5449,22026.63976908649
5450,21281.72711536595
5451,20741.21264643897
5452,20653.60743168459
5453,21164.835782388935
5454,20974.98807982403
5455,21033.39396718327
5456,20536.72622430412
5457,20551.370729929225
5458,20931.14569331758
5459,21617.659692247842
5460,21763.669347847666
5461,21763.669347847666
5462,21690.705745690808
5463,21252.44533668469
5464,21442.375490535713
5465,21500.77703835358
5466,21369.32654406516
5467,21340.125770156228
5468,21077.2406932311
5469,21354.693610550385
5470,20595.20588386673
5471,20478.321783458672
5472,20273.83246829625
5473,20697.452711218626
5474,20157.020693577768
5475,20638.96581908707
5476,21296.28627667735
5477,21807.5160738955
5478,20916.50552723384
5479,20974.98807982403
5480,21413.17471662678
5481,21325.478371503537
5482,21106.431341543484
5483,21077.2406932311
5484,20668.254830337282
5485,20960.3479137403
5486,20960.3479137403
5487,21018.748015044373
5488,21237.88038931812
5489,21427.733877938193
5490,22304.17803071948
5491,21690.705745690808
5492,21573.82453831034
5493,21909.761454733605
5494,21529.9792587763
5495,21938.959335614953
5496,21179.48173452783
5497,21705.260567460842
5498,21924.40451384492
5499,21398.535997056835
5500,21267.084056254625
5501,21354.693610550385
5502,21267.084056254625
5503,21223.235883693003
5504,20989.55158067681
5505,20785.056479459214
5506,20770.497318147805
5507,21500.77703835358
5508,21588.46759742165
5509,21924.40451384492
5510,21909.761454733605
5511,21836.715401290636
5512,21778.309513931395
5513,21909.761454733605
5514,20989.55158067681
5515,21252.44533668469
5516,21047.954575008465
5517,21164.835782388935
5518,21281.72711536595
5519,20653.60743168459
5520,20682.809652107313
5521,21325.478371503537
5522,21120.999181937652
5523,21047.954575008465
5524,21164.835782388935
5525,21106.431341543484
5526,20726.65493164135
5527,20989.55158067681
5528,19280.576540796483
5529,19835.651617548654
5530,19558.111909401883
5531,19339.057646872883
5532,19163.770552133174
5533,19192.968433014517
5534,19733.40045065538
5535,19835.651617548654
5536,19631.157962844856
5537,19499.70891507023
5538,20244.630247873523
5539,20536.72622430412
5540,20770.497318147805
5541,20974.98807982403
5542,21106.431341543484
5543,23501.84371512313
5544,25561.40307007942
5545,25780.532551325585
5546,26291.756562488554
5547,26729.934520208553
5548,27109.722502221022
5549,27270.375216932163
5550,27095.083782651087
5551,27357.97898517275
5552,27460.233045093613
5553,26437.767664602176
5554,25985.031992084558
5555,26072.62708124239
5556,26642.255533250813
5557,26759.14541971403
5558,27577.102680363747
5559,26700.74676492375
5560,26437.767664602176
5561,26218.722081155913
5562,25488.35990966403
5563,25283.857575877475
5564,25707.477818799867
5565,25765.882259645314
5566,25050.17327286128
5567,24524.290290935285
5568,25094.022891936693
5569,25488.35990966403
5570,25955.74587386192
5571,25444.516076643784
5572,26686.090687188305
5573,26569.20947980784
5574,27927.69133498108
5575,27956.89644843139
5576,28044.50021667198
5577,27840.00945499575
5578,27431.01635953298
5579,27883.838822878082
5580,28175.939138850063
5581,27357.97898517275
5582,27840.00945499575
5583,27883.838822878082
5584,28146.742704482498
5585,27942.251942806284
5586,29023.104405977676
5587,29797.316196544973
5588,29052.39631025547
5589,28599.55938177244
5590,28993.905078582535
5591,29066.959811108252
5592,28643.414786903028
5593,29023.104405977676
5594,30527.58868418178
5595,30469.201601501827
5596,30104.052339059304
5597,30381.577582068167
5598,30366.938862498224
5599,29957.957339145774
5600,31462.435831294722
5601,30659.036285442617
5602,30264.690588632526
5603,29622.02765529147
5604,30790.561998448193
5605,30279.34666636797
5606,30980.408254499303
5607,29768.11686914983
5608,28672.61700732575
5609,29110.78917899058
5610,28687.171829095783
5611,28716.37404951851
5612,28774.853709081108
5613,29475.93554840553
5614,29169.19940589119
5615,28789.42299598906
5616,29709.628530504473
5617,29680.434989164496
5618,30688.331082747998
5619,31666.938165081276
5620,30498.38646375906
5621,30469.201601501827
5622,30746.723951483105
5623,31374.759737364562
5624,32411.85805137078
5625,33025.33033639944
5626,33375.907418906434
5627,33521.91562799247
5628,33346.70519848371
5629,32864.68919379864
5630,33215.18237850572
5631,32674.75614692003
5632,32397.207759690504
5633,32952.28428295647
5634,33741.050895293796
5635,32441.0602717935
5636,32660.189753039664
5637,32309.609777505077
5638,33419.67314018195
5639,32981.474931268865
5640,32251.205336659637
5641,32762.43224085019
5642,31141.055183155284
5643,29841.079024792896
5644,30220.846755612278
5645,31111.85874878772
5646,30264.690588632526
5647,30366.938862498224
5648,30045.564000413946
5649,31681.487200796146
5650,32557.941479173965
5651,33916.33654351972
5652,33682.64934747594
5653,34252.27779948436
5654,34588.21905544899
5655,35566.81745869952
5656,35859.004565498995
5657,36253.35315533666
5658,33960.186162595135
5659,33229.82399110325
5660,33916.33654351972
5661,33857.92920964669
5662,33244.45403159044
5663,33580.40107361024
5664,33010.68872380192
5665,33010.68872380192
5666,34646.620603266856
5667,34602.84909593619
5668,33726.400603613525
5669,33434.303180669136
5670,33814.08826965403
5671,33463.51986622977
5672,33638.799728400525
5673,33770.25022268894
5674,32864.68919379864
5675,31988.229129365638
5676,31462.435831294722
5677,32616.34013396425
5678,32747.796414307828
5679,31345.551730886673
5680,30863.529940146418
5681,29811.871018315007
5682,29826.509737884942
5683,29768.11686914983
5684,29622.02765529147
5685,30892.801593231132
5686,30206.291933842243
5687,30264.690588632526
5688,30542.224510724136
5689,31710.78778415669
5690,31462.435831294722
5691,30717.524624087964
5692,30892.801593231132
5693,30454.55420284914
5694,30746.723951483105
5695,29870.347784850026
5696,29768.11686914983
5697,30980.408254499303
5698,30513.02229030141
5699,29461.372047552744
5700,29388.32310108219
5701,29037.740232520027
5702,29271.444786729306
5703,28774.853709081108
5704,28993.905078582535
5705,28935.506423792252
5706,29811.871018315007
5707,30352.300142928278
5708,30892.801593231132
5709,31082.656528365
5710,31214.109915681
5711,31082.656528365
5712,32382.658723975637
5713,32265.76305145725
5714,32996.11943689397
5715,34120.812840058024
5716,33594.95589538028
5717,34661.27089494713
5718,35230.89066787281
5719,35347.7834473636
5720,33375.907418906434
5721,33185.980158082995
5722,33200.624663708106
5723,33025.33033639944
5724,32397.207759690504
5725,32952.28428295647
5726,33609.60329403297
5727,33697.207062273555
5728,32893.882735138606
5729,33127.57861026513
5730,32952.28428295647
5731,32601.707200449477
5732,32514.10343220889
5733,31827.585093737252
5734,32747.796414307828
5735,33171.41665723022
5736,33112.91674647453
5737,33565.76524706788
5738,34763.50181064733
5739,34661.27089494713
5740,33594.95589538028
5741,33828.6517705068
5742,33974.73519831
5743,32820.83668169564
5744,32718.591300857526
5745,32411.85805137078
5746,32660.189753039664
5747,33317.42486631625
5748,33653.44423402563
5749,34938.79035190083
5750,35084.88245878677
5751,34778.13763718969
5752,34938.79035190083
5753,36750.01366564685
5754,39057.81648493074
5755,37976.96691478693
5756,39583.685001718826
5757,40430.85026884643
5758,39656.65294341705
5759,40255.57619273085
5760,38634.199135035946
5761,37713.987814465356
5762,38254.495050823374
5763,37494.930658908765
5764,37772.473260083134
5765,37772.473260083134
5766,36939.86570775313
5767,37246.59895723988
5768,39247.65695492669
5769,39496.011800816246
5770,40766.78863178349
5771,40781.349239608695
5772,39496.011800816246
5773,39598.24271651644
5774,40167.87984760761
5775,41365.619304214626
5776,40649.91321045819
5777,39890.42403726074
5778,40211.715001545104
5779,40956.64356691736
5780,39335.35619307752
5781,38911.73016409997
5782,42797.071994113685
5783,42621.760308639525
5784,41409.47181631762
5785,40503.89342926182
5786,40503.89342926182
5787,40576.861370960054
5788,40460.06406137949
5789,39627.444936939166
5790,39349.905228792384
5791,38634.199135035946
5792,39101.66610400615
5793,37655.583373619906
5794,38079.20072351472
5795,38181.45767646316
5796,38926.371776697495
5797,38824.129288886965
5798,38955.57110409263
5799,38385.93686602905
5800,39642.09233559186
5801,39875.785317690796
5802,39715.14128206241
5803,39525.205342156216
5804,38911.73016409997
5805,39525.205342156216
5806,38663.482360230984
5807,39013.96975888291
5808,39598.24271651644
5809,39934.18975853624
5810,41497.07269153063
5811,41643.161905388995
5812,41146.576613795965
5813,40985.84000128491
5814,40985.84000128491
5815,42242.07068956488
5816,41482.514976733015
5817,42037.59149999898
5818,43541.980308292856
5819,44330.75270668535
5820,44111.70423021151
5821,44900.459270438514
5822,43994.79409255522
5823,44827.42189607829
5824,47821.73148172349
5825,47923.98843467193
5826,48070.0921136682
5827,47222.81112543727
5828,48201.516570708365
5829,49223.9848442274
5830,48464.40309414729
5831,49223.9848442274
5832,47456.57932625337
5833,47471.15439921648
5834,47529.55594703435
5835,47179.06565535485
5836,45397.06481322463
5837,45207.21566414593
5838,44389.223687165206
5839,44024.01077811585
5840,43863.35806340471
5841,42563.37033293199
5842,42680.251540312456
5843,43206.04773141097
5844,48099.25961775993
5845,47032.996692689565
5846,46697.023613421516
5847,47032.996692689565
5848,46185.80828134129
5849,46273.40047747154
5850,44841.96803876557
5851,45659.93397849805
5852,47368.923483516286
5853,47135.242073527676
5854,47675.67119814096
5855,47237.47298922787
5856,46127.40673352343
5857,45703.780704545876
5858,46434.134196955005
5859,45849.89016959731
5860,43498.20880096219
5861,44257.70665324238
5862,46039.70170931743
5863,45294.802074221014
5864,44359.954927108076
5865,45046.47615860729
5866,44958.85213917362
5867,45090.30263346204
5868,46361.102608649955
5869,44856.60386530794
5870,44988.07461078943
5871,45397.06481322463
5872,46667.82717905396
5873,48274.565517178926
5874,50626.206383427896
5875,50173.389706137954
5876,49837.4513432009
5877,50377.88625386934
5878,52378.95871669407
5879,52086.83814952901
5880,51458.7445030959
5881,52232.86082375296
5882,53094.65323834018
5883,52145.25416248479
5884,52393.61479442951
5885,51984.598554746066
5886,51838.52380602562
5887,51414.86884677224
5888,53094.65323834018
5889,54248.57779220279
5890,55081.17377242245
5891,55519.36330225279
5892,53927.28393489084
5893,54438.50505302623
5894,54467.678343173124
5895,54818.28435595595
5896,55563.19845619029
5897,56497.9645985309
5898,56600.215765424175
5899,56483.40688373328
5900,56658.68963893162
5901,57505.88962239023
5902,59360.86997832901
5903,57871.012847584505
5904,57053.04980087962
5905,56366.54592754589
5906,55928.33903955006
5907,58060.86488969079
5908,65700.07201818156
5909,66459.6479822065
5910,69746.13310254083
5911,69264.108418773
5912,69337.16893735388
5913,70023.59759197045
5914,69249.46391314789
5915,69453.98360509994
5916,70067.43853196311
5917,73470.755678209
5918,76231.346244507
5919,76538.11131729717
5920,76611.15447771255
5921,78144.84097633939
5922,80788.67473544298
5923,79532.4295820251
5924,79926.83603241443
5925,79430.20155935248
5926,78948.22895008115
5927,79970.71747479326
5928,80774.04758798337
5929,81066.12765276227
5930,80686.42356854971
5931,80248.15303394705
5932,80189.7659512671
5933,80905.48361713388
5934,80584.18975982192
5935,89610.96234977776
5936,89494.0956075352
5937,93554.70862063693
5938,94285.08236423913
5939,99966.9827511807
5940,97936.59813288509
5941,99017.59524743563
5942,95249.0622991128
5943,91553.66508808803
5944,96081.63513511182
5945,91860.36072821621
5946,92430.02100352803
5947,93467.08460120326
5948,95161.44985178947
5949,94810.86119717214
5950,95365.95218557604
5951,95322.09388741787
5952,97279.42955924291
5953,94927.73372546985
5954,91612.0463847128
5955,93028.88928531777
5956,93116.53066291692
5957,93496.32732401213
5958,92254.7208901642
5959,93744.58380696388
5960,94124.36889594875
5961,94650.21716154375
5962,94065.99338537913
5963,92444.68865337381
5964,93394.04722684303
5965,94212.05077593407
5966,94285.08236423913
5967,101150.1153115212
5968,100726.5645012608
5969,94299.64586509194
5970,95614.27810118973
5971,101953.5322155388
5972,102537.72706142758
5973,103195.02292828342
5974,102070.31795300903
5975,102917.4890061918
5976,102961.30101590864
5977,103355.65539180147
5978,105239.93054504563
5979,105532.09161459685
5980,106101.70560146736
5981,108058.96605457524
5982,112324.07561540835
5983,113244.25511267554
5984,116311.65125414985
5985,113653.2829244693
5986,115157.76141661823
5987,115303.84773744902
5988,118166.72997302645
5989,115011.67509578748
5990,114456.68825637657
5991,118619.56979453708
5992,123614.92580575873
5993,129136.21108734774
5994,131648.5278125285
5995,128259.8088834664
5996,126799.22340580661
5997,124578.95202907373
5998,128873.28116849506
5999,129895.7465489865
6000,129983.35899630983
6001,131049.64795862844
6002,129997.99771587977
6003,128887.89674384434
6004,122081.21616291124
6005,125061.02300128288
6006,124885.70552975356
6007,118400.4055969599
6008,114953.23593861102
6009,116355.45169175635
6010,117640.8238468798
6011,117786.92173982089
6012,119656.53502927446
6013,120299.22689289134
6014,123425.08533576278
6015,125499.21253111323
6016,127660.87116901467
6017,125119.415870018
6018,124301.42967909246
6019,124155.36650248234
6020,124243.025238247
6021,121964.39570911
6022,125031.73399003268
6023,121730.67379673524
6024,119452.07898392923
6025,120036.34326248
6026,122373.3193719108
6027,123658.78410391689
6028,127251.92436199322
6029,127777.80734391924
6030,122461.02439611679
6031,124622.78718301123
6032,119890.2453695389
6033,108847.69795058158
6034,103268.0313723678
6035,104056.84427314646
6036,108351.1502683471
6037,103735.42890867603
6038,108614.06861508946
6039,103706.23247430848
6040,108029.73490387668
6041,105721.97837303413
6042,105020.87049646146
6043,103823.14550499235
6044,105342.19328404924
6045,106423.02838905514
6046,105780.38281387958
6047,108526.43302354545
6048,107153.35584421603
6049,108789.29350973613
6050,108000.55004161944
6051,106393.84352679791
6052,104027.58997822725
6053,99704.1106928797
6054,101573.72398233325
6055,103852.31879513926
6056,103297.28566728703
6057,104699.51299254269
6058,109694.91529220568
6059,109694.91529220568
6060,116150.96093008012
6061,115975.7128912128
6062,116209.42323147724
6063,119013.86630987823
6064,118488.01804428324
6065,116150.96093008012
6066,117728.52887108579
6067,116968.95869311602
6068,111710.60333037969
6069,110775.84297409424
6070,106744.36274875325
6071,107854.46372078871
6072,109987.03007331557
6073,104611.91211732969
6074,104874.80731985134
6075,105166.88738463024
6076,108467.93600581736
6077,110951.07944085124
6078,111915.07094783524
6079,109870.18647529367
6080,110600.52550256492
6081,112616.27140129056
6082,113609.50563108345
6083,110308.31814457237
6084,108380.33513060435
6085,108993.80741563303
6086,106247.8497828498
6087,107533.16407742158
6088,106627.53072284171
6089,110951.07944085124
6090,109227.50618378713
6091,109928.6487766908
6092,111739.75347630591
6093,111301.61023491691
6094,111710.60333037969
6095,112032.00712273979
6096,119043.09746057677
6097,121380.17771900055
6098,121204.87181958156
6099,126171.077684877
6100,127456.40355155912
6101,126463.1577496559
6102,128537.36594977866
6103,127982.32124981612
6104,127456.40355155912
6105,128508.08851063879
6106,127953.11324333822
6107,124593.54446020233
6108,124885.70552975356
6109,126171.077684877
6110,126258.69013220034
6111,124768.873503842
6112,125586.77868999523
6113,124593.54446020233
6114,128011.51768418367
6115,126726.12238483953
6116,128537.36594977866
6117,134672.11194428598
6118,139287.71758285377
6119,135110.30147411634
6120,137739.461797319
6121,135256.27207384378
6122,133883.29904350734
6123,134000.11949730857
6124,133620.34598043404
6125,133708.05100464
6126,134555.1989136021
6127,133620.34598043404
6128,133912.54176631625
6129,136045.02711407078
6130,136979.90319145954
6131,135139.46319215288
6132,135022.56173357935
6133,142559.59291389398
6134,142208.99268716632
6135,145422.42886103012
6136,149892.06389987044
6137,150154.93595817144
6138,148460.6401402472
6139,144925.86960668533
6140,145685.3356356621
6141,149599.9722629812
6142,153777.37679960832
6143,155384.10645865052
6144,152229.0400093012
6145,151615.60244060354
6146,155413.3028930181
6147,157282.927754582
6148,156114.3876253701
6149,149220.14088555498
6150,152900.99773994763
6151,156611.07417292852
6152,159035.76687867564
6153,157020.09041261196
6154,154186.36989507108
6155,151031.38445049408
6156,149862.8443212822
6157,147146.04840653553
6158,150710.05009079596
6159,143874.196219716
6160,156990.78982925141
6161,157750.31371877986
6162,156114.3876253701
6163,152521.24736729375
6164,160496.37550055605
6165,164001.94959975043
6166,162599.72227449474
6167,165900.7477514612
6168,163885.05971328716
6169,166601.95977702684
6170,161869.39481933386
6171,159123.37932599898
6172,168237.862726216
6173,167974.85180259094
6174,175132.06317758973
6175,180682.56803776693
6176,178637.74142577706
6177,175950.02622429465
6178,174986.06943364165
6179,175599.5185744496
6180,178725.29601254876
6181,179776.93468318708
6182,179514.07419699646
6183,181938.68589797118
6184,189738.67014135915
6185,188482.43656005163
6186,188599.29173018388
6187,189767.86657572672
6188,194325.0099128974
6189,196048.6526026235
6190,202563.17211400537
6191,203497.92089818048
6192,198940.70812834785
6193,198122.7682258636
6194,209165.31564482092
6195,212174.18005223616
6196,209807.91493155516
6197,216322.50387559904
6198,216030.3312339375
6199,216410.1510392534
6200,217140.44377808325
6201,218834.8090286695
6202,219039.2650740147
6203,210363.07535262103
6204,210859.63460696582
6205,207733.7993083151
6206,208522.67006964536
6207,210655.1091289586
6208,214715.7395002258
6209,216234.78727928273
6210,214277.50368195417
6211,216848.27113642165
6212,214920.24183401238
6213,208727.07982654922
6214,210012.39412112106
6215,218367.38834814055
6216,219010.0107790955
6217,217286.57638735537
6218,222895.39311149536
6219,222165.10037266547
6220,236216.48905481742
6221,245097.31997532156
6222,246236.57109328324
6223,250034.35255047012
6224,247463.4925191199
6225,240978.2041584366
6226,230899.7986838976
6227,222281.93239857705
6228,226897.65375824814
6229,222135.8229335256
6230,216760.6702612087
6231,211297.8009925755
6232,210421.44507713552
6233,219097.65794274982
6234,220587.59029221156
6235,220324.60251280712
6236,210626.01684358405
6237,209895.60838365083
6238,196603.58158148272
6239,197480.05321802606
6240,201014.87004002926
6241,189738.67014135915
6242,196632.9284532846
6243,189037.48126001417
6244,197596.90838815834
6245,202212.5603151674
6246,206156.33551630238
6247,205338.3724695975
6248,201803.69451291827
6249,208347.28316545405
6250,209603.50517465128
6251,208756.33412146848
6252,207383.2337979184
6253,200080.0286789715
6254,201862.04109321206
6255,203351.85772157038
6256,197830.61872842273
6257,191286.8333500113
6258,193711.54919997905
6259,191812.65847138566
6260,186758.8864472082
6261,184597.14680453445
6262,191871.15548911373
6263,196662.0670271005
6264,193477.88514815594
6265,187869.0452797953
6266,188891.40651129375
6267,186934.09976974453
6268,180565.7360118554
6269,180156.68505584096
6270,175745.51231839773
6271,175161.38690517095
6272,173846.67945035596
6273,171509.65705248385
6274,182084.77221880195
6275,183311.7283609696
6276,183224.0927694256
6277,183019.62515197013
6278,178696.0995781812
6279,196340.7789558437
6280,208113.68854629292
6281,203877.76384771705
6282,200605.95794933883
6283,198619.3274802084
6284,194880.17033396327
6285,194179.03931316995
6286,189329.65390167575
6287,193448.60770901604
6288,191783.49675334909
6289,197567.76981434243
6290,195844.19655727828
6291,192075.5999623486
6292,193302.62553717828
6293,199086.84073761993
6294,202621.6112711818
6295,205630.49882281772
6296,203322.76543619583
6297,209223.75480199736
6298,207821.4464719694
6299,207792.19217705016
6300,210012.39412112106
6301,210012.39412112106
6302,207500.13525649192
6303,206244.09840106004
6304,199086.84073761993
6305,197772.20271546693
6306,198035.12106220925
6307,189826.1437233585
6308,190644.18777483574
6309,184567.98508649788
6310,188453.3211304564
6311,185152.19150449696
6312,184480.24534596078
6313,185035.2900459234
6314,187927.4034321994
6315,185648.78547517266
6316,178842.16275479132
6317,174606.3074888774
6318,181617.38625460406
6319,180127.5233378044
6320,175278.20735897217
6321,174460.22116804664
6322,171071.4906668742
6323,177498.39773093275
6324,173057.9012659083
6325,166514.22003648983
6326,170399.56765255873
6327,168296.24402284075
6328,173466.94064981243
6329,168150.1692741203
6330,167098.51903137163
6331,167887.26249948834
6332,169026.53676167066
6333,174051.19335625286
6334,171860.19941865985
6335,172327.66638763007
6336,167770.39575724571
6337,163651.34937302273
6338,172269.2503746743
6339,167302.99822093753
6340,169289.55925740596
6341,166514.22003648983
6342,162921.05663419285
6343,161840.18681285597
6344,160671.65825575442
6345,162570.5258401272
6346,154712.19501644542
6347,152638.05624898462
6348,148022.4274661962
6349,152988.59861516065
6350,154536.95854968842
6351,158042.48636044143
6352,176738.75812030098
6353,177381.47312813852
6354,179426.3228843491
6355,180916.37095491405
6356,186583.56897567885
6357,185210.57280112174
6358,191608.20242604043
6359,198531.7960376574
6360,196253.13179218938
6361,199116.0718883185
6362,203293.39542017327
6363,199525.00712322956
6364,196340.7789558437
6365,189241.96044958007
6366,185765.60592897396
6367,187167.86797056062
6368,185940.84239573096
6369,186788.02502102408
6370,194120.5075791109
6371,198590.16576217182
6372,197450.91464421016
6373,198385.617139944
6374,194441.91137147095
6375,197538.51551942324
6376,196632.9284532846
6377,198093.56021938572
6378,200839.59885694127
6379,195668.8327973076
6380,194208.15474276518
6381,195610.39364013117
6382,198210.36910107662
6383,199758.76375193548
6384,208814.70384598293
6385,204578.8022916277
6386,212670.87817190491
6387,211852.8919809794
6388,211794.42967958227
6389,212174.18005223616
6390,216760.6702612087
6391,216673.11567443708
6392,216468.56705220914
6393,215855.12948351147
6394,215504.6334057768
6395,219857.18183227826
6396,218075.26199492038
6397,213255.13087834537
6398,221288.6518803428
6399,226722.3362867188
6400,223216.79690385546
6401,224969.46244629414
6402,224881.9541479638
6403,218688.72270783875
6404,216410.1510392534
6405,220207.8399195576
6406,218601.09868840504
6407,216819.01684150248
6408,218016.84598196455
6409,215621.32656636438
6410,213927.0538926608
6411,219857.18183227826
6412,219156.14338836758
6413,220266.2327882927
6414,217023.58860795104
6415,217724.74277296502
6416,230753.55035352215
6417,233558.1901577988
6418,237969.40918368334
6419,236771.6031874419
6420,238612.03161463825
6421,240101.80195455524
6422,234901.94360954702
6423,234931.1979044662
6424,236859.20406265493
6425,231250.36419429423
6426,230724.4349239269
6427,228708.71216942192
6428,232857.08228122612
6429,235194.11625120867
6430,240861.46470940768
6431,243461.44017035313
6432,242818.6325856329
6433,246411.84227637123
6434,248310.73300496468
6435,245535.55579359323
6436,250092.72227498455
6437,250793.71443045393
6438,252605.02742805507
6439,258827.49001887866
6440,263822.8460301003
6441,267679.043500243
6442,261573.4823679929
6443,268204.83390528633
6444,268175.57961036713
6445,267766.52865435265
6446,266773.38700144243
6447,266189.1805834433
6448,266627.3932574943
6449,262420.6765653963
6450,254270.207816384
6451,257834.2095006445
6452,259265.63326026767
6453,251641.00120474002
6454,260141.966031487
6455,258681.3342653859
6456,256256.65313174913
6457,249683.7407516321
6458,252137.62989174682
6459,247609.55569573012
6460,242176.03329889872
6461,240131.00996103315
6462,238115.3103507488
6463,238144.63407833
6464,236245.81278239857
6465,247843.26603599446
6466,244805.23991054267
6467,250238.831740036
6468,248456.7730373541
6469,249683.7407516321
6470,270425.01270513656
6471,283366.49714112864
6472,279860.98090248596
6473,276413.6955230338
6474,283658.4383405835
6475,277377.6523136868
6476,260200.42833288413
6477,258535.24794455513
6478,253539.89193333345
6479,250355.6406217269
6480,253276.9735865912
6481,251962.38185287945
6482,249420.77611644845
6483,251056.77164252018
6484,249917.45109189657
6485,250443.3109296019
6486,247551.25540387756
6487,247580.41712191413
6488,245214.26772233646
6489,245827.6590025928
6490,251670.30178810057
6491,251757.90266331352
6492,243256.9146923459
6493,247960.26007145067
6494,247434.33080108336
6495,249187.15835306668
6496,248924.19371788303
6497,247814.19689484066
6498,250939.916472388
6499,260580.22499397933
6500,261485.88149277988
6501,260200.42833288413
6502,258564.4790952537
6503,245185.05971585854
6504,247171.4355985617
6505,254328.64697356045
6506,249508.56214542678
6507,252166.86104244535
6508,257629.8228879612
6509,256256.65313174913
6510,257074.66246689533
6511,256986.9921590204
6512,262537.53173552855
6513,258243.19102399697
6514,262917.3283966237
6515,261661.10638742655
6516,261719.49925616168
6517,266218.4117341419
6518,267240.78453775065
6519,274222.6784412201
6520,274485.6199321831
6521,273200.2824933906
6522,280006.85892533074
6523,278867.65409581043
6524,272382.2963024651
6525,273872.0434981614
6526,271418.20064648805
6527,273580.03286604455
6528,276063.0605799751
6529,275391.2764309836
6530,276588.92041768046
6531,273580.03286604455
6532,275332.7446969245
6533,270483.35928543034
6534,269314.87701677013
6535,263618.3436963138
6536,267094.6750726992
6537,263939.65491179127
6538,264085.741232622
6539,263706.06029263017
6540,265750.9679093923
6541,273171.14391957474
6542,272382.2963024651
6543,278546.15772656765
