step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
124,2023-12-29,1,113.51216635131851,6.0,151.94000244140625,148.69499969482422,1025.152180999756,[1.043311],3.0,0.0
125,2024-01-02,1,113.51216635131851,6.0,149.92999267578125,148.69499969482422,1013.092122406006,[1.2855077],0.0,0.0
126,2024-01-03,1,113.51216635131851,6.0,148.47000122070312,148.69499969482422,1004.3321736755372,[-1.2050402],0.0,0.0
127,2024-01-04,1,113.51216635131851,6.0,144.57000732421875,148.69499969482422,980.932210296631,[-1.23006],0.0,0.0
128,2024-01-05,2,1034.7060644226076,0.0,145.24000549316406,0.0,1034.7060644226076,[4.7646766],0.0,6.0
129,2024-01-08,1,573.525549926758,3.0,149.10000610351562,153.4199981689453,1020.8255682373049,[-1.0987551],3.0,0.0
130,2024-01-09,1,112.37507891845723,6.0,151.3699951171875,153.41500091552734,1020.5950496215822,[-1.1288419],3.0,0.0
131,2024-01-10,1,112.37507891845723,6.0,153.72999572753906,153.41500091552734,1034.7550532836917,[-1.2812601],0.0,0.0
132,2024-01-11,1,112.37507891845723,6.0,155.17999267578125,153.41500091552734,1043.4550349731448,[0.14400052],0.0,0.0
133,2024-01-12,1,112.37507891845723,6.0,154.6199951171875,153.41500091552734,1040.0950496215823,[-1.25592],0.0,0.0
134,2024-01-16,1,112.37507891845723,6.0,153.16000366210938,153.41500091552734,1031.3351008911136,[-1.2661802],0.0,0.0
135,2024-01-17,1,112.37507891845723,6.0,151.7100067138672,153.41500091552734,1022.6351192016604,[-1.2562798],0.0,0.0
136,2024-01-18,1,112.37507891845723,6.0,153.5,153.41500091552734,1033.3750789184573,[-1.3001999],0.0,0.0
137,2024-01-19,1,112.37507891845723,6.0,155.33999633789062,153.41500091552734,1044.415056945801,[0.651658],0.0,0.0
138,2024-01-22,2,1005.1859154663088,0.0,154.77999877929688,0.0,1005.1859154663088,[1.3833128],0.0,6.0
139,2024-01-23,1,550.1677101440432,3.0,156.02000427246094,151.3699951171875,1018.227722961426,[-0.99810445],3.0,0.0
140,2024-01-24,1,88.05534298706078,6.0,156.8699951171875,152.54999542236328,1029.2753136901858,[1.0020843],3.0,0.0
141,2024-01-25,1,88.05534298706078,6.0,157.75,152.54999542236328,1034.5553429870608,[1.0013732],0.0,0.0
142,2024-01-26,1,88.05534298706078,6.0,159.1199951171875,152.54999542236328,1042.7753136901858,[-1.2100799],0.0,0.0
143,2024-01-29,2,1005.1774449157717,0.0,161.25999450683594,0.0,1005.1774449157717,[1.3438911],0.0,6.0
144,2024-01-30,1,549.137164733887,3.0,159.0,151.7100067138672,1026.137164733887,[-0.9982124],3.0,0.0
145,2024-01-31,0,549.137164733887,3.0,155.1999969482422,151.7100067138672,1014.7371555786135,[0.8907122],0.0,0.0
146,2024-02-01,1,82.18513574218775,6.0,159.27999877929688,153.5250015258789,1037.8651284179691,[0.88253325],3.0,0.0
147,2024-02-02,1,82.18513574218775,6.0,171.80999755859375,153.5250015258789,1113.0451210937504,[-1.2100799],0.0,0.0
148,2024-02-05,2,1016.4329213256839,0.0,170.30999755859375,0.0,1016.4329213256839,[4.3267055],0.0,6.0
149,2024-02-06,1,544.8817160034182,3.0,169.14999389648438,156.8699951171875,1052.3316976928713,[-1.0998499],3.0,0.0
150,2024-02-07,1,70.68521600341819,6.0,170.52999877929688,157.30999755859375,1093.8652086791994,[0.47046113],3.0,0.0
151,2024-02-08,1,70.68521600341819,6.0,169.83999633789062,157.30999755859375,1089.725194030762,[0.9761554],0.0,0.0
152,2024-02-09,1,70.68521600341819,6.0,174.4499969482422,157.30999755859375,1117.3851976928713,[1.1575469],0.0,0.0
153,2024-02-12,2,1022.7772160034182,0.0,172.33999633789062,0.0,1022.7772160034182,[2.0005171],0.0,6.0
154,2024-02-13,1,556.2460251770021,3.0,168.63999938964844,155.1999969482422,1062.1660233459475,[-0.99932],3.0,0.0
155,2024-02-14,2,1033.130341522217,0.0,170.97999572753906,0.0,1033.130341522217,[4.5460463],0.0,3.0
156,2024-02-15,1,516.6694888610841,3.0,169.8000030517578,171.80999755859375,1026.0694980163576,[-1.1045899],3.0,0.0
157,2024-02-16,1,4.717636199951301,6.0,169.50999450683594,171.05999755859375,1021.777603240967,[-1.0976142],3.0,0.0
158,2024-02-20,1,4.717636199951301,6.0,167.0800018310547,171.05999755859375,1007.1976471862795,[-1.2508801],0.0,0.0
159,2024-02-21,2,1025.8512688903809,0.0,168.58999633789062,0.0,1025.8512688903809,[0.8515055],0.0,6.0
160,2024-02-22,1,515.3122398986816,3.0,174.5800018310547,169.83999633789062,1039.0522453918456,[-1.103965],3.0,0.0
161,2024-02-23,2,1037.6155307617187,0.0,174.99000549316406,0.0,1037.6155307617187,[4.6695023],0.0,3.0
162,2024-02-26,1,519.5615017700195,3.0,174.72999572753906,172.33999633789062,1043.7514889526367,[-1.1047581],3.0,0.0
163,2024-02-27,1,12.629663604736322,6.0,173.5399932861328,170.48999786376953,1053.8696233215333,[-1.1168844],3.0,0.0
164,2024-02-28,1,12.629663604736322,6.0,173.16000366210938,170.48999786376953,1051.5896855773926,[1.1362127],0.0,0.0
165,2024-02-29,2,1029.392081878662,0.0,176.75999450683594,0.0,1029.392081878662,[-1.2288816],0.0,6.0
166,2024-03-01,1,519.8450383911133,3.0,178.22000122070312,169.50999450683594,1054.5050420532227,[-1.1038604],3.0,0.0
167,2024-03-04,2,1020.0825638732911,0.0,177.5800018310547,0.0,1020.0825638732911,[-1.1749594],0.0,3.0
168,2024-03-05,0,1020.0825638732911,0.0,174.1199951171875,0.0,1020.0825638732911,[-1.],0.0,0.0
169,2024-03-06,1,495.2950783691407,3.0,173.50999450683594,174.5800018310547,1015.8250618896485,[-1.1054686],3.0,0.0
170,2024-03-07,1,144.61510736083994,5.0,176.82000732421875,174.74400329589844,1028.7151439819336,[0.3679718],2.0,0.0
171,2024-03-08,1,144.61510736083994,5.0,175.35000610351562,174.74400329589844,1021.3651378784181,[-1.2789001],0.0,0.0
172,2024-03-11,1,144.61510736083994,5.0,171.9600067138672,174.74400329589844,1004.4151409301759,[-1.2428501],0.0,0.0
173,2024-03-12,1,144.61510736083994,5.0,175.38999938964844,174.74400329589844,1021.5651043090821,[-1.2306999],0.0,0.0
174,2024-03-13,1,144.61510736083994,5.0,176.55999755859375,174.74400329589844,1027.4150951538086,[1.2468055],0.0,0.0
175,2024-03-14,1,144.61510736083994,5.0,178.75,174.74400329589844,1038.3651073608398,[0.9230674],0.0,0.0
176,2024-03-15,1,144.61510736083994,5.0,174.4199981689453,174.74400329589844,1016.7150982055665,[-1.2096],0.0,0.0
177,2024-03-18,1,144.61510736083994,5.0,174.47999572753906,174.74400329589844,1017.0150859985353,[-1.2769],0.0,0.0
178,2024-03-19,1,144.61510736083994,5.0,175.89999389648438,174.74400329589844,1024.1150768432617,[-1.23415],0.0,0.0
179,2024-03-20,1,144.61510736083994,5.0,178.14999389648438,174.74400329589844,1035.3650768432617,[1.2295414],0.0,0.0
180,2024-03-21,1,144.61510736083994,5.0,178.14999389648438,174.74400329589844,1035.3650768432617,[-1.2220501],0.0,0.0
181,2024-03-22,1,144.61510736083994,5.0,178.8699951171875,174.74400329589844,1038.9650829467773,[-1.2758499],0.0,0.0
182,2024-03-25,1,144.61510736083994,5.0,179.7100067138672,174.74400329589844,1043.1651409301758,[1.2372577],0.0,0.0
183,2024-03-26,1,144.61510736083994,5.0,178.3000030517578,174.74400329589844,1036.115122619629,[0.82628936],0.0,0.0
184,2024-03-27,1,144.61510736083994,5.0,179.8300018310547,174.74400329589844,1043.7651165161133,[1.0986962],0.0,0.0
185,2024-03-28,1,144.61510736083994,5.0,180.3800048828125,174.74400329589844,1046.5151317749023,[-1.3399501],0.0,0.0
186,2024-04-01,1,144.61510736083994,5.0,180.97000122070312,174.74400329589844,1049.4651134643555,[0.15498978],0.0,0.0
187,2024-04-02,1,144.61510736083994,5.0,180.69000244140625,174.74400329589844,1048.065119567871,[0.91067624],0.0,0.0
188,2024-04-03,1,144.61510736083994,5.0,182.4100036621093,174.74400329589844,1056.6651256713862,[1.1093011],0.0,0.0
189,2024-04-04,1,144.61510736083994,5.0,180.0,174.74400329589844,1044.6151073608398,[-1.2],0.0,0.0
190,2024-04-05,1,144.61510736083994,5.0,185.07000732421875,174.74400329589844,1069.9651439819336,[0.49521458],0.0,0.0
191,2024-04-08,1,144.61510736083994,5.0,185.19000244140625,174.74400329589844,1070.565119567871,[0.64693534],0.0,0.0
192,2024-04-09,1,144.61510736083994,5.0,185.6699981689453,174.74400329589844,1072.9650982055664,[-1.2711501],0.0,0.0
193,2024-04-10,1,144.61510736083994,5.0,185.9499969482422,174.74400329589844,1074.3650921020508,[0.8940123],0.0,0.0
194,2024-04-11,1,144.61510736083994,5.0,189.0500030517578,174.74400329589844,1089.865122619629,[0.41827258],0.0,0.0
195,2024-04-12,1,144.61510736083994,5.0,186.1300048828125,174.74400329589844,1075.2651317749023,[0.4367286],0.0,0.0
196,2024-04-15,1,144.61510736083994,5.0,183.6199951171875,174.74400329589844,1062.7150829467773,[-1.2542],0.0,0.0
197,2024-04-16,1,144.61510736083994,5.0,183.32000732421875,174.74400329589844,1061.2151439819336,[0.946258],0.0,0.0
198,2024-04-17,1,144.61510736083994,5.0,181.27999877929688,174.74400329589844,1051.0151012573242,[-1.2861501],0.0,0.0
199,2024-04-18,1,144.61510736083994,5.0,179.22000122070312,174.74400329589844,1040.7151134643555,[1.2375137],0.0,0.0
200,2024-04-19,1,144.61510736083994,5.0,174.6300048828125,174.74400329589844,1017.7651317749024,[0.20992567],0.0,0.0
201,2024-04-22,1,144.61510736083994,5.0,177.22999572753906,174.74400329589844,1030.7650859985351,[0.38549373],0.0,0.0
202,2024-04-23,1,144.61510736083994,5.0,179.5399932861328,174.74400329589844,1042.315073791504,[0.28909186],0.0,0.0
203,2024-04-24,2,1087.9746225891113,0.0,176.58999633789062,0.0,1087.9746225891113,[4.9822254],0.0,5.0
204,2024-04-25,1,528.467827911377,3.0,173.6699981689453,186.1300048828125,1049.4778224182128,[-1.1091313],3.0,0.0
205,2024-04-26,2,1078.2260932922363,0.0,179.6199951171875,0.0,1078.2260932922363,[-1.1809256],0.0,3.0
206,2024-04-29,1,527.1661512756348,3.0,180.9600067138672,183.32000732421875,1070.0461714172363,[-1.0082403],3.0,0.0
207,2024-04-30,1,163.8810337219238,5.0,175.0,182.50400390625,1038.8810337219238,[-0.9817756],2.0,0.0
208,2024-05-01,2,1058.1888398132323,0.0,179.0,0.0,1058.1888398132323,[-1.2256474],0.0,5.0
209,2024-05-02,1,533.251045135498,3.0,184.72000122070312,174.6300048828125,1087.4110487976072,[-1.1054845],3.0,0.0
210,2024-05-03,1,0.49767797851552587,6.0,186.2100067138672,175.93000030517578,1117.7577182617188,[0.9342628],3.0,0.0
211,2024-05-07,1,0.49767797851552587,6.0,188.759994506836,175.93000030517578,1133.0576450195317,[1.0822874],0.0,0.0
212,2024-05-08,1,0.49767797851552587,6.0,188.0,175.93000030517578,1128.4976779785156,[-1.3531],0.0,0.0
213,2024-05-09,1,0.49767797851552587,6.0,189.5,175.93000030517578,1137.4976779785156,[-1.38256],0.0,0.0
214,2024-05-10,2,1076.0622087402344,0.0,187.47999572753903,0.0,1076.0622087402344,[5.2830606],0.0,6.0
215,2024-05-13,1,532.0964285583497,3.0,186.57000732421875,180.9600067138672,1091.8064505310058,[-1.0074921],3.0,0.0
216,2024-05-14,1,6.046428558349703,6.0,187.07000732421875,177.9800033569336,1128.4664725036623,[-1.1392419],3.0,0.0
217,2024-05-15,2,1077.8984285583497,0.0,185.9900054931641,0.0,1077.8984285583497,[4.2988176],0.0,6.0
218,2024-05-16,1,522.6301048889161,3.0,183.6300048828125,184.72000122070312,1073.5201195373536,[-1.1086843],3.0,0.0
219,2024-05-17,1,149.46525143432626,5.0,184.6999969482422,185.31600341796874,1072.9652361755373,[0.8189671],2.0,0.0
220,2024-05-20,2,1091.3776240234379,0.0,183.5399932861328,0.0,1091.3776240234379,[4.691846],0.0,5.0
221,2024-05-21,1,526.2496240234378,3.0,183.1499938964844,188.0,1075.699605712891,[-1.1097243],3.0,0.0
