step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
80,2023-12-11,1,571.0337360839836,3.0,239.7400054931641,246.72000122070312,1290.253752563476,[-1.1283221],3.0,0.0
81,2023-12-12,2,1301.988894256591,0.0,237.009994506836,0.0,1301.988894256591,[-1.2007258],0.0,3.0
82,2023-12-13,1,580.3084087524406,3.0,239.2899932861328,240.0800018310547,1298.1783886108392,[-1.1262212],3.0,0.0
83,2023-12-14,0,580.3084087524406,3.0,251.0500030517578,240.0800018310547,1333.4584179077142,[-1.22625],0.0,0.0
84,2023-12-15,1,108.20608508300705,5.0,253.5,238.28000183105468,1375.706085083007,[-1.1041582],2.0,0.0
85,2023-12-18,1,108.20608508300705,5.0,252.0800018310547,238.28000183105468,1368.6060942382805,[1.1670257],0.0,0.0
86,2023-12-19,2,1302.6623607177728,0.0,257.2200012207031,0.0,1302.6623607177728,[3.006775],0.0,5.0
87,2023-12-20,1,573.2865225524896,3.0,247.13999938964844,242.63999938964844,1314.706520721435,[-1.1270312],3.0,0.0
88,2023-12-21,2,1303.3434715881342,0.0,254.5,0.0,1303.3434715881342,[2.994872],0.0,3.0
89,2023-12-22,1,582.6850150756829,3.0,252.5399932861328,239.7400054931641,1340.3049949340814,[-1.1261135],3.0,0.0
90,2023-12-26,1,107.71698608398361,5.0,256.6099853515625,238.64800109863285,1390.766912841796,[-0.9997808],2.0,0.0
91,2023-12-27,2,1301.7740525817862,0.0,261.44000244140625,0.0,1301.7740525817862,[3.4893692],0.0,5.0
92,2023-12-28,1,547.1177434082023,3.0,253.17999267578125,251.0500030517578,1306.6577214355461,[-1.1296918],3.0,0.0
93,2023-12-29,2,1306.0967434082022,0.0,248.47999572753903,0.0,1306.0967434082022,[3.8283865],0.0,3.0
94,2024-01-02,1,548.3442579040518,3.0,248.4199981689453,252.0800018310547,1293.6042524108877,[-1.1300176],3.0,0.0
95,2024-01-03,2,1318.460941558837,0.0,238.4499969482422,0.0,1318.460941558837,[4.7372794],0.0,3.0
96,2024-01-04,2,1318.460941558837,0.0,237.92999267578125,0.0,1318.460941558837,[-1.3],0.0,0.0
97,2024-01-05,2,1318.460941558837,0.0,237.4900054931641,0.0,1318.460941558837,[-1.3],0.0,0.0
98,2024-01-08,2,1318.460941558837,0.0,240.4499969482422,0.0,1318.460941558837,[-1.3],0.0,0.0
99,2024-01-09,2,1318.460941558837,0.0,234.9600067138672,0.0,1318.460941558837,[-1.3],0.0,0.0
100,2024-01-10,0,1318.460941558837,0.0,233.94000244140625,0.0,1318.460941558837,[-1.],0.0,0.0
101,2024-01-11,2,1318.460941558837,0.0,227.22000122070312,0.0,1318.460941558837,[-1.3],0.0,0.0
102,2024-01-12,2,1318.460941558837,0.0,218.88999938964844,0.0,1318.460941558837,[-1.3],0.0,0.0
103,2024-01-16,2,1318.460941558837,0.0,219.9100036621093,0.0,1318.460941558837,[-1.3],0.0,0.0
104,2024-01-17,2,1318.460941558837,0.0,215.5500030517578,0.0,1318.460941558837,[-1.3],0.0,0.0
105,2024-01-18,2,1318.460941558837,0.0,211.8800048828125,0.0,1318.460941558837,[-1.3],0.0,0.0
106,2024-01-19,2,1318.460941558837,0.0,212.19000244140625,0.0,1318.460941558837,[-1.3],0.0,0.0
107,2024-01-22,2,1318.460941558837,0.0,208.8000030517578,0.0,1318.460941558837,[-1.3],0.0,0.0
108,2024-01-23,2,1318.460941558837,0.0,209.13999938964844,0.0,1318.460941558837,[-1.3],0.0,0.0
109,2024-01-24,2,1318.460941558837,0.0,207.8300018310547,0.0,1318.460941558837,[-1.3],0.0,0.0
110,2024-01-25,2,1318.460941558837,0.0,182.6300048828125,0.0,1318.460941558837,[-1.3],0.0,0.0
111,2024-01-26,1,660.4776033935539,3.0,183.25,218.88999938964844,1210.2276033935539,[-1.1195128],3.0,0.0
112,2024-01-29,1,-0.5718676147466795,6.0,190.92999267578125,219.40000152587888,1145.0080884399408,[0.40644118],3.0,0.0
113,2024-01-30,1,-0.5718676147466795,6.0,191.58999633789065,219.40000152587888,1148.9681104125973,[-1.40848],0.0,0.0
114,2024-01-31,1,-0.5718676147466795,6.0,187.2899932861328,219.40000152587888,1123.1680921020502,[-1.39606],0.0,0.0
115,2024-02-01,1,-0.5718676147466795,6.0,188.8600006103516,219.40000152587888,1132.588136047363,[0.2538829],0.0,0.0
