step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
180,2025-06-20,1,1000,0,3368.10009765625,0,1000.0,[-1.35],0,0
181,2025-06-23,1,1000,0,3377.699951171875,0,1000.0,[-1.35],0,0
182,2025-06-24,1,1000,0,3317.39990234375,0,1000.0,[-1.35],0,0
183,2025-06-25,1,1000,0,3327.10009765625,0,1000.0,[-1.35],0,0
184,2025-06-26,1,1000,0,3333.5,0,1000.0,[-1.35],0,0
185,2025-06-27,1,1000,0,3273.699951171875,0,1000.0,[-1.35],0,0
186,2025-06-30,1,1000,0,3294.39990234375,0,1000.0,[-1.35],0,0
187,2025-07-01,0,1000,0,3336.699951171875,0,1000.0,[-1.055],0,0
188,2025-07-02,1,1000,0,3348.0,0,1000.0,[-1.35],0,0
189,2025-07-03,1,1000,0,3331.60009765625,0,1000.0,[-1.35],0,0
190,2025-07-04,1,1000,0,3332.5,0,1000.0,[-1.35],0,0
191,2025-07-07,1,1000,0,3332.199951171875,0,1000.0,[-1.35],0,0
192,2025-07-08,1,1000,0,3307.0,0,1000.0,[-1.35],0,0
193,2025-07-09,1,1000,0,3311.60009765625,0,1000.0,[-1.35],0,0
194,2025-07-10,1,1000,0,3317.39990234375,0,1000.0,[-1.35],0,0
195,2025-07-11,1,1000,0,3356.0,0,1000.0,[-1.35],0,0
196,2025-07-14,1,1000,0,3351.5,0,1000.0,[-1.35],0,0
197,2025-07-15,1,1000,0,3329.800048828125,0,1000.0,[-1.35],0,0
198,2025-07-16,1,1000,0,3352.5,0,1000.0,[-1.35],0,0
199,2025-07-17,1,1000,0,3340.10009765625,0,1000.0,[-1.35],0,0
200,2025-07-18,1,1000,0,3353.0,0,1000.0,[-1.35],0,0
201,2025-07-21,1,1000,0,3401.89990234375,0,1000.0,[-1.35],0,0
202,2025-07-22,1,1000,0,3439.199951171875,0,1000.0,[-1.35],0,0
203,2025-07-23,1,1000,0,3394.10009765625,0,1000.0,[-1.35],0,0
204,2025-07-24,1,1000,0,3371.0,0,1000.0,[-1.35],0,0
205,2025-07-25,1,1000,0,3334.0,0,1000.0,[-1.35],0,0
206,2025-07-28,1,1000,0,3309.10009765625,0,1000.0,[-1.35],0,0
207,2025-07-29,1,1000,0,3323.39990234375,0,1000.0,[-1.35],0,0
208,2025-07-30,1,1000,0,3295.800048828125,0,1000.0,[-1.35],0,0
209,2025-07-31,1,1000,0,3293.199951171875,0,1000.0,[-1.35],0,0
210,2025-08-01,1,1000,0,3347.699951171875,0,1000.0,[-1.35],0,0
211,2025-08-04,1,1000,0,3374.39990234375,0,1000.0,[-1.35],0,0
212,2025-08-05,1,1000,0,3381.89990234375,0,1000.0,[-1.35],0,0
213,2025-08-06,1,1000,0,3380.0,0,1000.0,[-1.35],0,0
214,2025-08-07,1,1000,0,3400.300048828125,0,1000.0,[-1.35],0,0
215,2025-08-08,1,1000,0,3439.10009765625,0,1000.0,[-1.35],0,0
216,2025-08-11,1,1000,0,3353.10009765625,0,1000.0,[-1.35],0,0
217,2025-08-12,1,1000,0,3348.89990234375,0,1000.0,[-1.35],0,0
218,2025-08-13,1,1000,0,3358.699951171875,0,1000.0,[-1.35],0,0
219,2025-08-14,1,1000,0,3335.199951171875,0,1000.0,[-1.35],0,0
220,2025-08-15,1,1000,0,3336.0,0,1000.0,[-1.35],0,0
221,2025-08-18,1,1000,0,3331.699951171875,0,1000.0,[-1.35],0,0
222,2025-08-19,1,1000,0,3313.39990234375,0,1000.0,[-1.35],0,0
223,2025-08-20,1,1000,0,3343.39990234375,0,1000.0,[-1.35],0,0
224,2025-08-21,1,1000,0,3336.89990234375,0,1000.0,[-1.35],0,0
225,2025-08-22,1,1000,0,3374.39990234375,0,1000.0,[-1.35],0,0
226,2025-08-25,1,1000,0,3373.800048828125,0,1000.0,[-1.35],0,0
227,2025-08-26,1,1000,0,3388.60009765625,0,1000.0,[-1.35],0,0
228,2025-08-27,1,1000,0,3404.60009765625,0,1000.0,[-1.35],0,0
